text,label
부산에서 사람들이 제일 많이 이용하는 역은 어디야,1
NPT에 미가입한 나라중 핵을 가진 나라가 어디야,1
마니가 태어나던 때 알마다인을 지배한 나라가 어디야,1
2011년 쿠프 드 프랑스 결승전에서 릴과 만난 팀은 어디야,1
충렬왕이라는 시호를 내린 나라는 어디야,1
오스트레일리아에서는 주로 어디에 사람들이 모여 살아,1
애너벨 가토는 어디의 등장인물이야,1
현빈이 다닌 대학교가 어디야,1
AC 밀란하고 경기장을 같이 쓰는 팀이 어디야,1
달은 어디에 떠 있는가는 어떤 상을 받았어,1
시베리아 횡단 철도가 출발하는 곳은 어디야,1
실제 결핵 발생수가 가장 많은 나라는 어디야,1
뉴 월드 디벨로먼트가 개발한 첫번째 호텔은 어디지,1
왕의 서가 1971년까지 보관되어 있었던 곳은 어디지,1
대한민국에서 호텔경영 계열학과가 처음으로 생긴 대학교가 어디야,1
아딜 타랍이 토트넘 대신 계약하길 원한 팀이 어디야,1
바벨 대성당은 어디에 있어,1
플레밍 이름을 딴 광장이 있는 곳은 어디야,1
알발로포사우루스 화석이 발견된 일본의 산은 어디야,1
복성군 이미의 본관이 어디지,1
체코 교통부 장관인 구스타프 슬라메치카의 고향이 어디야,1
대한민국 화산 활동으로 생긴 섬이 어디야,1
1459년 경상좌수영이 어디로 이전했지,1
히브리 문자와 시리아 문자는 어디에서 파생된거야,1
산스크리트라는 말은 어디서 유래했어,1
브라이언 윌슨 커니핸은 어디서 태어났지,1
프란체스코 포르지오네가 유아세례를 받은 곳이 어디야,1
일본 야구선수 나가시마 시게오 소속 팀이 어디야,1
요시다 타쿠로 짐 어디 소속이지,1
테크네튬이 사용되는 곳은 어디야,1
토끼 드롭스는 어디에서 연재를 시작했지,1
세인트 빈센트 그레나딘의 주도는 어디야,1
마호로매틱은 어디서 연재됐어,1
신한민주당은 어디에 흡수됐어,1
2015년 7월 4일 독일대안 임시 전당대회는 어디에서 개최되었지,1
1992년 한국 시리즈 우승팀이 어디야,1
나나오 시는 어디에 있는 시야,1
북크메르족의 거주지가 어디지,1
조반니 파스콜리는 어디서 태어났어,1
발터 에마누엘 풍크가 죽은곳은 어디야,1
소련 아프가니스탄 전쟁 동안 소련이 헬리콥터 비행장으로 사용한 도시가 어디야,1
한국예탁결제원의 본사는 어디에 있어,1
2013년 전국남녀 스피드스케이팅 대회 어디서 열렸어,1
루벤 데 라 레드가 감독으로 첫 지휘봉을 잡은 팀이 어디야,1
이청용이 처음 진출한 프리미어리그 팀이 어디야,1
2007년 아시아 여자농구 선수권 대회 어디서 열렸어,1
영화 미녀와 야수의 스페셜 에디션 IMAX판은 언제 어디서 개봉됐지,1
헬베티아 공화국을 건국한 나라가 어디야,1
민병두가 기자생활한 일간지가 어디야,1
나중에 민주당이 된 정당이 어디지,1
주택 200만호 건설계획에서 어디를 개발하겠다고 했어,1
권창훈은 2017년 어디로 이적을 확정했어,1
목포역 위치가 어디야,1
일본잎갈나무의 원산지가 어디야,1
박찬종의 고향이 어디야,1
야구선수 정성훈 소속 팀이 어디야,1
프랑스 항공사고조사위원회의 본사는 어디에 있어,1
1991년 당시 매직 존슨의 소속팀은 어디였어,1
디아블로 투 게임 시작할 때 어디서 해,1
원래 최적의 우주 센터 후보지는 어디였어,1
입파항은 어디있지,1
신주영이 프로게이머 복귀이후에 어디에 입단했어,1
마를레인 펠드하위스는 어디서 태어났어,1
우리나라에서 보드워크 엠파이어는 어디 채널에서 방송해,1
대한민국 최초로 트레일러를 도입한 회사가 어디야,1
피어스 부시가 다닌 대학은 어디지,1
연기자 이다해가 초등학생때 이민을 간 곳은 어디야,1
1948년 올림픽 열린 도시가 어디야,1
UNIST가 어디야,1
1차 산업혁명은 어디서 시작했어,1
세계 최초로 축구 에이매치 경기 어디서 열렸어,1
리토콰 토메잉은 어디 대통령이었어,1
한국에서 츠바사 크로니콜을 수입한 곳은 어디야,1
두더지는 어디에서 볼 수 있어,1
에덴 동산은 어디에 있었어,1
러시아의 수도가 어디야,1
옥수수는 어디에 사용 돼,1
우리나라 저가 항공사중에 최초로 괌에 취항한 항공사는 어디야,1
우크라이나 프리미어리그의 하위리그를 관리하는 조직이 어디야,1
태국의 F5 전투기를 개조한 나라는 어디지,1
말뫼는 어디에 있어,1
동부양털여우원숭이의 원래 어디서 살았어,1
스티브 맥매너먼 국적이 어디야,1
수서 페렌츠가 돌아가신 곳이 어디지,1
하리스 메두냐닌이 프로에 데뷔할 때 팀은 어디야,1
야타테 하지메는 어디서 쓰는 이름이야,1
하남시 내에서 지역번호 02를 쓰는 지역이 어디야,1
라 머시에 건설된 공항은 어디야,1
테바이가 다시 자치권을 회복한 게 어디의 일원이 되면서야,1
피의 일요일에 시위가 벌어진 장소가 어디야,1
성왕의 목은 어디에 묻혔어,1
대학찰옥수수의 본고장이 어디야,1
몰몬의 책에서 부족장의 딸 나발룽기는 어디로 떠날 꿈을 가지게 돼,1
탐라의 만리장성이라고 불리는 데는 어디야,1
시고니 위버가 명예회장을 맡고 있는 단체가 어디지,1
TMNT의 제작사가 어디야,1
믈라카 해협 항로에서 가장 깊이가 얇은 구간이 어디야,1
1998년 월드컵 우승국이 어디야,1
브라질 바이아 주의 주도가 어디야,1
곤살로 이과인의 출생지가 어디야,1
니모를 찾아서 제작한 회사가 어디야,1
제 81회 아카데미상은 어디 주최야,1
우위안춘은 어디 교도소에 있어,1
드라마 연애의 발견은 어디에서 방영되었어,1
구로 인디록 페스티벌 어디서 해,1
터키가 유럽연합 가입하는 데 찬성하는 나라가 어디야,1
가케토라는 어디에서 간토간레이직 취임의식을 거행했어,1
축구 선수 한승협 소속 팀이어디야,1
신해운대역은 어디있어,1
시카고 화이트삭스의 홈구장이 어디야,1
송신 안테나를 통해 내보내진 전파는 어디를 통해 변조된 신호가 흐르지,1
미야기 구장을 본거지 구장으로 하는 야구팀은 어디야,1
광명망은 어디서 운영해,1
조지 폭스가 환상을 봤던 산이 어디지,1
미하엘 비트만의 소속은 어디야,1
경주시는 어디에 있지,1
샌안토니오 스퍼스는 어디를 연고로 해,1
수도가 스톡홀름인 나라가 어디야,1
도네 강이 어디에 있어,1
HD 183263 b을 처음으로 발견한 곳은 어디야,1
고리치아는 어디에 있어,1
2차세계대전중 조지 오웰이 특파원으로 일한 곳은 어디야,1
Second Episode의 타이틀곡 4210301은 어디 전화번호였어,1
최정이 졸업한 고등학교가 어디야,1
2020년 하계 올림픽은 어디에서 열려,1
보물로 지정된 이상길 초상은 어디서 보관하고 있지,1
배내스터 탈턴이 영국 의회 의원으로 선출된 지역은 어디야,1
강릉시는 어디에 있어,1
이탈리아에서 가장 규모가 큰 공항은 어디지,1
우리나라 최초 프로축구단이 어디야,1
라이시테 행진이 시작된 곳은 어디야,1
공주 동학사 목조석가여래삼불좌상 복장전적은 어디에서 발견됐어,1
방정식의 방정이 어디서 유래한 거야,1
롯데호텔 양곤은 어디에 있어,1
다니 오르티스의 국가대표팀 데뷔 경기에서 상대 나라는 어디였어,1
탑건은 어디에서 영감을 받아 만들어졌지,1
안드레이 타르콥스키는 어디에서 영화를 공부했지,1
자율주행자동차 제조업체는 시험 주행 차량을 어디에 등록해야돼,1
국제사법재판소는 어디에 있어,1
1955년 유고슬라비아 축구 1부리그 우승팀이 어디야,1
아메리카 국가 기구의 본부는 어디에 있어,1
어디에서 알리 아미니가 박사 학위를 취득했어,1
캄페오나투 프라질레이루 세리이 A는 어디 축구 리그야,1
2008년 펜싱 아시아 선수권대회는 어디에서 열렸어,1
라이트닝을 현재 어디서 개발 중이야,1
한반도에서 가장 중생대 지층이 넓게 발달된 지역이 어디야,1
켈리 링크가 졸업한 대학이 어디야,1
세계 최고의 낙농국가는 어디야,1
기독교에서 최초로 이단이 된 교파가 어디야,1
일리아스 멘지스의 소속팀이 어디야,1
영화 물랑 루즈 속 배경은 어디야,1
만국평화회의는 어디에서 개최되었어,1
서부마운틴코아티는 주로 어디에 살지,1
마블링으로 소고기의 등급을 매기는 나라는 어디야,1
신화 소속사는 어디야,1
트럼프 대통령 소속 정당이 어디야,1
미국 최초 단과 대학이 어디야,1
1982년 일본 프로야구 퍼시픽리그 우승팀이 어디야,1
롯데 자이언츠 연고지가 어디지,1
오스트리아의 수도가 어디야,1
라바의 옐로우와 레드는 어디에 살아,1
레드불 쓰리스타일은 언제 어디서 처음 시작되었지,1
메밀방죽은 어디에 있어,1
플뢰뤼스 전투로 프랑스군이 장악한 지역이 어디야,1
앤티가 식민지는 어디를 말하는 거야,1
에스프레소가 개발된 지역이 어디야,1
네덜란드령 동인도는 지금 어디 지역에 있었어,1
대우인터내셔널 최대 주주가 어디야,1
수영 세계 기록은 어디서 관리해,1
삼국시대의 국가 위주의 불교는 어디에 영향을 미쳤어,1
진퀘 테레는 어디에 있어,1
폴란드 공국이 멸망하고 행정권이 넘어간 곳은 어디야,1
타우루스 산맥은 어디에 있어,1
이승학을 방출한 구단이 어디야,1
프란시스코 카나로는 어디서 태어났어,1
케필 두르는 어디에 나오는 인물이야,1
2011년 2월 Big Show 2011은 어디에서 개최되었어,1
크라우저의 출신지는 어디야,1
율자보는 어디에서 썼어,1
올림픽이 한번도 열리지 않은 대륙이 어디야,1
그리스 수도가 어디야,1
엘레니오 가빌란의 부모님은 어디 출신이지,1
일본 리모리 산은 어디에 있는 산이야,1
제임스 포먼은 어디서 태어났지,1
루터의 유해는 어디에 있어,1
여민락은 어디에 실려있어,1
일본늑대는 어디에서 서식해,1
알렉상드르 투페르는 어디에서 태어났어,1
민회를 위한 회의장은 아테네의 어디에 지어졌어,1
올루바요 아데페미의 사망 사건이 발생한 곳은 어디야,1
베이징 이전에 중국의 수도가 어디야,1
태평양 전쟁 시기에 네덜란드령 동인도를 점령한 다른 나라는 어디야,1
고바야시 세이지는 어디 고등학교 출신이야,1
오웬 브라운과 루스 밀스가 설립한 대학은 어디야,1
하미스무샤이트가 어디 있는지 알아,1
세계에서 현역병 복무비율이 제일 높은 나라는 어디야,1
나혜석 거리는 어디에 있어,1
인천 종합 어시장은 어디에 있어,1
평양종합인쇄공장은 어디에 있어,1
에스타디오 산티아고 베르나베우는 어디에 있어,1
달에 다가서는 아가씨의 작법에서 루나는 어디에서 살고 있어,1
스즈키 이치로의 메이저 리그 소속 구단이 어디야,1
최초로 CD를 만든 건 어디야,1
조지아 민주공화국이 어디야,1
남한산성처럼 장대가 2층 누각인 곳은 또 어디야,1
GlobalTrade.net은 어디서 운영하는 서비스야,1
마틴 루이스가 학사학위를 받은 학교가 어디지,1
BRICS 5개국은 어디를 말하는거야,1
대하는 한나라에서 어디를 부르는 말이었어,1
정읍시는 어디에 있는 시야,1
프로게이머 박수범의 2007년 소속팀은 어디야,1
농수산품 수출이 가장 많은 나라가 어디야,1
한국은 어디에서 노면전차를 부활할 예정이야,1
곤도 히로시가 졸업한 고등학교가 어디야,1
오큘러스 리프트는 어디에서 개발해,1
류큐날여우박쥐가 발견 되는 나라는 어디야,1
한미FTA 서울 협상장은 어디였어,1
윌리 메이스는 1951년에 어디 팀이였어,1
백상예술대상은 어디에서 주최해,1
아키야마 고지가 처음 입단한 팀이 어디야,1
룩셈부르크의 수도는 어디야,1
브라운슈바이크는 어디를 주공으로 정했어,1
해주 다라니석당은 어디에 있어,1
미케 해변은 어디에 있는 해변이야,1
샤오미의 본사는 어디에 있어,1
1932년 윤봉길 의사가 의거한 장소는 어디야,1
SOAP 표준화 작업을 어디에서 관리하지,1
기대 수명이 가장 높은 나라가 어디야,1
한국에서 이란에 가려면 어디를 경유해야해,1
패밀리가 떴다에서 집주인 할아버지 할머니는 어디를 가셔,1
한국은 애프터번을 어디서 해,1
구도 기미야스가 처음으로 프로에 입단한 팀이 어디야,1
나치 집권 후 슈테판 하임은 어디로 망명했지,1
러시아의 수도가 어디야,1
프랑스 수도가 어디야,1
칼데아 카톨릭교회를 새로 세우고 총대주교좌를 설치한 지역이 어디지,1
우리나라와 휴전중이 국가는 어디야,1
카리브 해에서 가장 오래된 식민지는 어디야,1
티니 와일드에서 구조대가 타고 다니는 집은 어디에 지어진거야,1
오스트레일리아까치는 어디서 볼 수 있어,1
올림픽공원 체조경기장 어디에 있어,1
강의석 다녔던 학교 어디야,1
벨리사리오 베탕쿠르 쿠아르타스는 어디 소속으로 출마했어,1
탄핵된 아볼하산 바니사드의 망명지가 어디야,1
츠보미 후지코는 효부와 같이 어디에서 활동했어,1
대한민국 최초의 무선 방송을 시작했던 방송국은 어디야,1
이용규의 출신 고등학교는 어디야,1
선죽동 자남산은 어디에 있는 산이야,1
2015년 KBO 올스타전은 어디서 열렸어,1
진주시청이 있는 곳은 어디야,1
이흐산 옥타이 아나르는 어디에서 태어났어,1
영화 달은 어디에 떠 있는가의 감독은 누구야,1
왕징웨이 정권의 수도가 어디였어,1
프랑수아 트뤼포는 어디서 태어났어,1
1986년 FIFA 월드컵 우승팀은 어디야,1
성증권의 어디가 기온이 제일 높은지 알려줘,1
체르노빌 사고로 피해를 입은 나라가 어디야,1
크레스는 어디에 거주하고 있어,1
리카르도 이반 로드리게스 아라야의 소속팀이 어디야,1
MBC 청룡을 인수하여 창단한 팀은 어디야,1
중국 우주비행사들은 러시아의 어디에서 훈련을 받았지,1
다비드 디 토마소는 어디에서 데뷔했어,1
몬테네그로의 수도는 어디야,1
국내에 용암분출을 한 화산섬은 제주도 말고 어디가 있어,1
고대 그리스에서 민주정치가 발전한 폴리스가 어디야,1
척준경의 고향은 어디야,1
충주 오갑사지 석조여래좌상은 어디서 발견됐어,1
남미에서 가장 오래된 대학은 어디지,1
5.16 군사정변 이후 장면이 신변 보호를 요청한 곳은 어디야,1
2002년 기준 일본의 최대 농업 생산 지역은 어디지,1
대한민국 사드 기지 제3 후보지가 어디야,1
요니스 프랑구디스는 어디에서 태어났어,1
잉글리시 풋볼 리그 컵 첫 우승팀이 어디야,1
오하드 막 룬이 어디 나라의 왕이었다고,1
골약동은 어디에 있어,1
동창학교는 어디에 있는 학교야,1
막스 라인하르트는 어디에서 첫무대에 올랐어,1
건국실천원양성소가 있던 곳은 어디야,1
2008년 올림픽 개최 도시가 어디야,1
바누아투 공화국은 어디에 있는거야,1
일제의 행정구역 통폐합에서 수원군 서남부는 어디로 편입되었어,1
최성봉의 출신 고등학교가 어디야,1
코르티나 자동차 어디서 만들었어,1
프로서파인바위왈라비는 주로 어디에 살지,1
K리그 2009 우승팀은 어디야,1
티미 시몬스은 포지션이 어디야,1
2015년 야구선수 박병호는 어디와 계약해,1
사의 주제가 어디까지 늘어나게 됐지,1
김인식이 프로 감독을 시작한 팀은 어디야,1
키라 린다 카트리나 코르피가 태어난 나라는 어디지,1
구레 시의 위치는 어디야,1
올림픽을 감독하는 기관은 어디야,1
타오위안 국제공항 전에 국제선을 운항했던 공항이 어디야,1
인셉션에서 포드 밴을 밀어내는 장면을 찍을 곳이 어디야,1
스코틀랜드 어디에 북해 유전이 있어,1
우리나라에서 가장 큰 아미타대불은 어디에 있어,1
사도 금광은 어디에 있어,1
일본에서 러시아어를 사용하는 곳이 어디야,1
데인티살찐생쥐 서식지가 어디야,1
K1A1 전차를 설계한 회사가 어디야,1
인도네시아에서 한국보다 조금 더 크고 인구의 55% 가량이 거주하고 있는 섬은 어디야,1
수박의 시나리오집을 간행한 회사가 어디지,1
지아만치나의 위치가 어디야,1
나폴레옹이 추방된 곳이 어디야,1
레이드고탈란드는 어디를 가리키는 말이야,1
가수 윤조 소속 그룹이 어디야,1
엉덩부위는 어디를 말해,1
세류역이 있는 동이 어디지,1
르 코르뷔지에 묘지는 어디에 있어,1
절대가련 칠드런이 처음으로 연재된 게 어디야,1
타블로는 소속사가 어디야,1
씨벌교황이 활동한 곳이 어디야,1
베버는 어디서 죽었지,1
난부 번의 거성이 어디야,1
나폴레옹은 어디서 죽었어,1
남태령은 어디에 있는거야,1
하느님의 메모장은 어디서 방송됐어,1
쾨프케는 1994년부터 1998년까지 어디에서 선수로 활약했어,1
덕혜옹주를 위한 유치원이 만들어진 곳이 어디야,1
히지노의 무덤은 어디에 있니,1
박불화의 본관이 어디야,1
빌헬름 막시밀리안 분트가 1918년까지 교수로 재직한 곳이 어디지,1
삼성 블루윙즈의 스포츠 마케팅은 어디서 담당하고 있지,1
라이온 킹의 제작사는 어디야,1
베드로가 남은 생을 보낸 곳은 어디야,1
조별리그 탈락한 월드컵 개최국 어디야,1
의정 출생지가 어디야,1
디씨 코믹스 영화 플래시 제작사가 어디야,1
바다전망열차 승차권이 발매되지 않는 역은 어디지,1
골프 자동차의 제조사는 어디지,1
데포르티보 엘 나시오날 클럽의 라이벌이라고 할 수 있는 구단은 어디어디야,1
산인 본선은 어디까지 연결돼,1
세비야 조약으로 그레이트브리튼 왕국이 어디의 지배권을 유지하게 된거야,1
최제우는 16년동안 울산 어디에서 거주했지,1
KIA 타이거즈의 김응용 감독은 어디서 유학을 했지,1
HD 212301 b는 지구를 기준으로 어디 방향쪽에 있어,1
쎄로켈은 어디에서 만든 약이야,1
애니매니악스가 처음 방송된 방송사가 어디야,1
제이크루의 본사는 어디에 있지,1
국민회군이 봉오동전투 이후 이동한 곳은 어디야,1
미국에서 r을 적게 발음하는 지역은 어디 있어,1
축구선수 보니가 2015년1월 계약한 팀은 어디야,1
헤라클레스는 어디서 태어났어,1
세예드 알리 하메네이는 어디 가문 사람이냐,1
필리핀의 대부분의 영토를 빼앗았던 국가가 어디지,1
TBV가 한국 방송사 어디랑 제휴를 맺었지,1
태갑이 추방당한 곳이 어디야,1
Game Developer Conference 2014는 어디서 개최되었지,1
2006년 U 21 유러피언 챔피언쉽의 우승국은 어디야,1
에이핑크 첫 방송 어디서 했어,1
재즈 싱어는 어디에서 만든 영화야,1
남미 축구 연맹의 본부가 어디야,1
19세기 영국의 주요 무역항은 어디야,1
천장전대 고세이저에서 워스타 군단의 근거지가 어디지,1
몬스터배틀은 어디에서 특별편성 했어,1
라이온스게이트교는 어디 사이의 다리야,1
402년 때 서로마 제국은 수도를 어디로 이전해,1
세비야 조약으로 스페인은 어디 지배권을 받은거야,1
첫번째 월드컵이 열린 곳이 어디야,1
일본에게 세 번째로 협력 관계를 맺은 나라가 어디야,1
연의 수도는 어디야,1
얀 치홀트가 태어난 곳이 어디야,1
디아블로2의 2막의 환경은 어디에서 영감을 받은거래,1
클레멘스 12세 교황은 어디에서 태어났어,1
산싱 부도통의 관할지구는 어디었어,1
퀘이커 사립 학교는 어디에 있어,1
분데스리가에서 처음으로 3연패를 한 팀이 어디야,1
훈데르트바서는 고래와 바다를 구하자는 문구를 넣은 작품을 어디에 기증했지,1
빈트 그레이 서프는 석박사 학위를 어디서 했지,1
1999년 FIFA 컨페더레이션스컵의 우승국은 어디야,1
금강반야경소론찬요조현록를 발행한곳은 어디야,1
해마체는 어디에 위치하지,1
프리드리히 고틀리프 클로프슈토크는 어디서 태어났지,1
소비에트 연방 공산당 중앙위원회 서기장의 위치가 어디야,1
센테나리오 축구 경기장이 어디에 있어,1
북로디지아 연대가 심한 전투를 치룬 장소가 어디야,1
1973년 더럼 지방자치구에 포함된 지역이 어디야,1
삼청각은 어디에 있지,1
아오야기 메구미는 어디서 일해,1
앤드루 와일스가 학사 학위를 받은 곳이 어디지,1
갈릴레이가 교수로 있었던 대학이 어디야,1
거북이 특공대는 어디서 방송됐어,1
프라다는 어디서 만들어진 브랜드지,1
짐 굿나이트 회장은 기업의 성과가 어디에서 나온다고 생각했어,1
우리나라에서 츠바사 크로니클 방영하는 곳이 어디야,1
울산시외버스터미널은 어디에 있어,1
1차 세계대전에서 터키가 가담한 국가는 어디지,1
데톨은 어디서 판매하는거지,1
일본 노비 지방이 어디야,1
여주 신륵사 보제존자석종비는 어디에 있어,1
장수풍뎅이가 알을 넣는 곳이 어디지,1
아부기다는 어디 나라에서 쓰는 문자야,1
게임 유희왕을 만든곳은 어디지,1
뉴질랜드에서 최초로 견진성사가 행해진 곳이 어디야,1
1981년 풋볼 리그 컵에서 우승을 한 팀은 어디야,1
18세기 투스카로라 정쟁 이후 투스카로라 족은 어디로 이주했어,1
카스파르 다비트의 출생지는 어디야,1
바하마에서 가장 넓은 섬이 어디지,1
보타포구와 함께 리우데자네이루의 일류 축구 클럽이 어디지,1
야구선수 김동건 소속 팀이 어디야,1
달라스의 전통적인 부촌은 어디야,1
뮤지컬 몰몬의 책 배경이 되는 도시가 어디야,1
아브라삭스 보석들은 주로 어디에 쓰였어,1
그리스 의회 의사당 어디에 있어,1
2009년에 강정우가 어디로 이적하였지,1
지구용사 선가드는 어디서 방송됐어,1
원성왕이 즉위한 후 김주원은 어디로 피신했어,1
맨 섬의 국가 방위를 책임지는 나라는 어디야,1
크로아티아의 그래미 어워즈라 불리는 곳이 어디야,1
앙드레 아유의 동생은 소속 팀이 어디야,1
마누엘 노리에가는 군사교육을 어디에서 받았지,1
툴라로사 분지는 치와와 사막 어디에 있어,1
박언주가 박연주랑 맞트레이드되어 어디로 이적했어,1
2008년9월17일 하우메아를 왜행성으로 분류한 기관은 어디야,1
해릉왕은 상경회령부에서 수도를 어디로 옮겼어,1
TOEFL을 개발한 곳이 어디야,1
2011년 세계 육상 선수권 대회는 어디서 열렸어,1
전곡읍은 어디 있는 읍이야,1
589년 중국을 통일한 나라가 어디야,1
마권의 온라인 베팅을 중단하도록 지시한 곳이 어디야,1
네덜란드의 수도가 어디야,1
금호터미널주식회사가 현재 어디 소유지,1
조 하트의 소속팀이 어디야,1
야구선수 정근우 소속 팀이 어디야,1
디즈니의 영국 본부는 어디에 있어,1
2006 아시안 게임은 어디에서 열렸어,1
칼스베드 동굴 국립공원은 어디에 있어,1
아카풀로는 어디에 있어,1
일본서기 이전의 천황기 국기 같은 역사서는 어디에 있어,1
잡혀간 니모는 어디에 갇혀있어,1
튜체프가 외교관으로 파견된 지역이 어디야,1
BCG를 처음으로 사람에게 사용했던 나라는 어디야,1
경동교회 위치가 어디야,1
비셰그라드는 행정구역상 어디 소속이야,1
구석기 유물이 처음 발견된 곳이 어디야,1
38차 태풍위원회 총회 열린 곳이 어디야,1
중국에서 가장 먼저 지하철이 생긴게 어디야,1
미국 극동 육군은 어디에 통합이 되었어,1
오텐자머가 태어난 도시가 어디지,1
미쉐린 가이드를 출판하는 곳이 어디야,1
K1A1의 핵심 부품들을 개발한 국가가 어디야,1
에리얼의 목소리는 어디에 봉인되어 있어,1
대한민국에서 면적이 가장 넓은 시는 어디야,1
독일철도주식회사의 본사는 어디에 있어,1
통도사 절은 어디에 있어,1
페르세폴리스 FC는 어디를 연고로 해,1
이흐산 옥타이 아나르는 어디 출생이야,1
WINNER의 김진우는 어디에서 태어났어,1
1998년 사이러스 J. 영 주니어의 이름을 헌액한 곳이 어디야,1
가우시안 혼합 모델은 어디에 쓰이는거야,1
삼국유사애 혁거세가 어디서 태어났다고 되어 있어,1
시켈리아에서 가장 힘있는 도시가 어디였어,1
그리스에서 가봐야 할 곳은 어디야,1
온두라스의 수도는 어디야,1
경희궁의 정문이었던 흥화문의 원래 자리는 어디야,1
도네츠크는 어디에 있는 곳이야,1
18세기부터 지도 관련 서적 제작으로 유명한 출판사가 어디지,1
리오무니의 최대 도시는 어디야,1
SS-HA가 감독하던 곳이 어디야,1
흑고래의 생식기는 어디에 있어,1
삼국유사에 혁거세 거서간이 어디서 태어났다고 나와있어,1
액티브 데스크톱은 어디에 설치할 수 있어,1
애니메이션 라바에 나오는 옐로랑 레드가 사는 곳이 어디야,1
디오니시오스 아르부지스의 출신학교는 어디야,1
육상선수 빈센트 매슈스가 금메달을 딴 올림픽은 어디야,1
벨제부브관코박쥐의 이름은 어디서 유래 했어,1
서울 지하철 2호선은 어디서 운영하고 있어,1
게임 네버윈터 나이츠를 개발한 회사가 어디야,1
2012시즌 KBO 리그 준우승 팀은 어디야,1
아르키메데스는 어디 나라 사람이야,1
데카르트 국적이 어디야,1
다나카 마키코는 어디 장관이었어,1
국제 연합 안전보장이사회의 상임이사국이 어디야,1
디지몬 어드벤처 02는 어디에서 제작한 만화지,1
뒤베르제가 법학교수로 학술활동을 시작한 대학은 어디야,1
메스그램의 첫 EP 앨범은 어디서 믹싱을 했지,1
일본의 수도는 어디야,1
몰몬의 책은 어디서 공연하고 있어,1
콩고민주공화국의 수도가 어디지,1
의정은 어디에서 태어났어,1
축구선수 비토 마노네가 2013년 이적한 팀은 어디야,1
드라마 우리가 사랑할 수 있을까는 어디서 방송됐지,1
쇠케 커털린이 4개의 수영 세계기록을 세워 이름이 올라간 곳은 어디야,1
브란코 츠르벤코프스키의 출생지가 어디인지 알려줘,1
마르틴 루터가 태어난 곳이 어디야,1
요동 지역을 대상으로 삼국 간섭을 한 나라는 어디야,1
엘살바도르 공화국 수도가 어디야,1
수원군 서남부가 일제시대에 어디로 들어갔어,1
고다이와 쿄코는 결혼 후 어디서 살지,1
발트해가 어디야,1
애니메이션 메이저가 방영됐던 방송사가 어디야,1
멸종 위기종인 타카헤가 발견된 산맥이 어디야,1
성층권 중 가장 기온이 높은 곳은 어디야,1
노무라 소동은 어디서 일어났지,1
정성훈의 출신 고등학교가 어디야,1
CD 테네리페의 소속 리그는 어디지,1
미국 수정 헌법 13조 비준 전 노예제도가 합법이었던 주는 어디였어,1
2011-2012 스피드스케이팅월드컵은 어디서 열렸지,1
소프트 뱅크 호크스의 홈구장이 어디야,1
HOT가 소속사가 어디였어,1
정성훈이 2005년 당시 뛰던 팀이 어디야,1
개심사명 청동은입사향완을 만든 절이 어디야,1
Classic the Remake가 발매되었을 때 이수영은 어디에 있었어,1
설빙이 처음 시작된 지역은 어디야,1
풍년제과가 최초로 입점한 백화점이 어디야,1
가에타노 시레아는 소속팀이 어디야,1
옥구향교는 처음 어디에 세워졌지,1
해피니즈 차지 프리큐어의 제작사가 어디야,1
야구 선수 이성곤이 졸업한 대학교가 어디야,1
콜레라의 초기 발생 지역이 어디야,1
일본 2.26 쿠데타에 영향을 준 파벌은 어디야,1
AFC 챔피언스리그 2003 우승팀이 어디야,1
앙코르 와트 어디에 있어,1
알레샨드리 파투는 어디서 태어났어,1
차트라파티 시바지 국제공항은 어디에 있어,1
오슬로는 어디에 위치해 있어,1
안중시외버스터미널이 어디있어,1
제90회 전국동계체육대회 어디서 열렸어,1
조에쓰 선이 연결하는 구간은 어디야,1
무라비트조의 수도가 어디지,1
CA 우라칸이 홈구장으로 사용하는 경기장은 어디야,1
둘세데레체가 유명한 지역이 어디야,1
메종일각은 어디에 사는 주민들의 이야기를 담은 드라마야,1
2008년 밴드 마이 케미컬 로맨스가 내한 공연을 한 곳이 어디야,1
카보베르데 독립운동은 어디가 주도했어,1
셰이 기븐이 2006년에 경기 도중 어디를 다쳤어,1
핀란드 민주공화국을 승인한 유일한 나라가 어디야,1
케이 전투에서 프리드리히 2세가 패배한 곳이 어디야,1
대구 지하철 화재에서 출동한 소방소는어디야,1
작은 형제회의 모교회는 어디야,1
대구 지하철 화재에서 출동한 소방소는어디야,1
안재형은 어디서 결혼했어,1
옌스 스톨텐베르그가 다녔던 대학이 어디였는지 알려줘,1
리에라 오르테가가 2010년 이적한 팀은 어디지,1
패밀리가 떴다는 어디에서 방송했어,1
우카시 파비안스키의 포지션은 어디야,1
2018년에는 어디서 동계 올림픽이 열려,1
금구향교는 어디에 처음 지어졌어,1
인구 대비 결핵 발생률이 가장 높은 나라는 어디야,1
최지우는 어디 소속이야,1
파나마공화국의 위치는 어디야,1
이종욱이 다녔던 대학이 어디야,1
레나 구차네자드의 소속팀이 어디야,1
페어 메르테자커가 처음 선수 생활을 시작한 팀이 어디야,1
아폴로 17호 발사 장소가 어디야,1
임창용이 활동했던 일본 프로야구팀이 어디야,1
페루사막여우는 어디에서 처음 발견됐어,1
AFC아시안컵 최다 우승국이 어디야,1
중국의 한 강 지류들은 어디서 합류하지,1
